Image,Entropy(bits),Avg_Gradient,time/frame
2813_dehazed.png,7.723,51.1766,0.0221
2814_dehazed.png,7.7229,51.192,0.0218
2815_dehazed.png,7.7224,51.2102,0.0190
2816_dehazed.png,7.7213,51.2066,0.0221
2817_dehazed.png,7.7208,51.2323,0.0200
2818_dehazed.png,7.7204,51.2486,0.0273
2819_dehazed.png,7.7198,51.2525,0.0206
2820_dehazed.png,7.7199,51.2774,0.0270
2821_dehazed.png,7.7256,51.51,0.0247
2822_dehazed.png,7.7209,51.4616,0.0193
2823_dehazed.png,7.7196,51.4574,0.0231
2824_dehazed.png,7.7194,51.458,0.0203
2825_dehazed.png,7.7174,51.4867,0.0293
2826_dehazed.png,7.7172,51.5041,0.0250
2827_dehazed.png,7.7165,51.5298,0.0216
2828_dehazed.png,7.7162,51.539,0.0231
2829_dehazed.png,7.7161,51.5633,0.0214
2830_dehazed.png,7.7158,51.5737,0.0269
2831_dehazed.png,7.7164,51.6173,0.0223
2832_dehazed.png,7.7168,51.6328,0.0239
2833_dehazed.png,7.7237,51.8311,0.0223
2834_dehazed.png,7.7193,51.8117,0.0233
2835_dehazed.png,7.7178,51.8131,0.0228
2836_dehazed.png,7.7173,51.823,0.0272
2837_dehazed.png,7.7158,51.8289,0.0197
2838_dehazed.png,7.7164,51.8504,0.0252
2839_dehazed.png,7.716,51.8779,0.0230
2840_dehazed.png,7.7163,51.9038,0.0244
2841_dehazed.png,7.7158,51.9138,0.0220
2842_dehazed.png,7.7165,51.9416,0.0220
2843_dehazed.png,7.7167,51.9559,0.0213
2844_dehazed.png,7.7167,51.9734,0.0241
2845_dehazed.png,7.7246,52.1803,0.0265
2846_dehazed.png,7.7195,52.1371,0.0288
2847_dehazed.png,7.7189,52.1192,0.0192
2848_dehazed.png,7.7173,52.127,0.0288
2849_dehazed.png,7.7176,52.1225,0.0217
2850_dehazed.png,7.7179,52.131,0.0273
2851_dehazed.png,7.7165,51.9767,0.0219
2852_dehazed.png,7.7152,51.9648,0.0225
2853_dehazed.png,7.7149,51.9509,0.0215
2854_dehazed.png,7.7148,51.9489,0.0253
2855_dehazed.png,7.7146,51.9662,0.0228
2856_dehazed.png,7.7144,51.9905,0.0260
2857_dehazed.png,7.7226,51.8401,0.0225
2858_dehazed.png,7.7186,51.802,0.0272
2859_dehazed.png,7.7167,51.7977,0.0294
2860_dehazed.png,7.7166,51.7974,0.0253
2861_dehazed.png,7.7151,51.7989,0.0263
2862_dehazed.png,7.7152,51.7998,0.0204
2863_dehazed.png,7.7154,51.8171,0.0294
2864_dehazed.png,7.7147,51.8145,0.0201
2865_dehazed.png,7.7147,51.8336,0.0262
2866_dehazed.png,7.7146,51.851,0.0298
2867_dehazed.png,7.7147,51.8528,0.0291
2868_dehazed.png,7.7136,51.8709,0.0217
2869_dehazed.png,7.7198,52.092,0.0249
2870_dehazed.png,7.7139,52.0608,0.0220
2871_dehazed.png,7.714,52.0244,0.0237
2872_dehazed.png,7.7133,52.0323,0.0245
2873_dehazed.png,7.713,52.0434,0.0241
2874_dehazed.png,7.7131,52.0476,0.0227
2875_dehazed.png,7.7133,52.0602,0.0244
2876_dehazed.png,7.7133,52.0706,0.0245
2877_dehazed.png,7.7128,52.0727,0.0273
2878_dehazed.png,7.7126,52.0784,0.0216
2879_dehazed.png,7.7124,52.0875,0.0254
2880_dehazed.png,7.7125,52.0869,0.0208
2881_dehazed.png,7.7205,52.2443,0.0286
2882_dehazed.png,7.7157,52.1986,0.0202
2883_dehazed.png,7.7148,52.1992,0.0198
2884_dehazed.png,7.7145,52.1972,0.0220
2885_dehazed.png,7.7142,52.2035,0.0273
2886_dehazed.png,7.713,52.215,0.0229
2887_dehazed.png,7.7128,52.2118,0.0226
2888_dehazed.png,7.7129,52.2123,0.0229
2889_dehazed.png,7.7124,52.1983,0.0265
2890_dehazed.png,7.7126,52.1994,0.0199
2891_dehazed.png,7.7125,52.2193,0.0241
2892_dehazed.png,7.712,52.2271,0.0199
2893_dehazed.png,7.7169,52.371,0.0228
2894_dehazed.png,7.7118,52.3138,0.0272
2895_dehazed.png,7.7124,52.3037,0.0270
2896_dehazed.png,7.7119,52.295,0.0198
2897_dehazed.png,7.7109,52.3012,0.0260
2898_dehazed.png,7.7114,52.306,0.0270
2899_dehazed.png,7.711,52.3168,0.0218
2900_dehazed.png,7.711,52.3147,0.0281
2901_dehazed.png,7.7087,52.197,0.0231
2902_dehazed.png,7.7075,52.1727,0.0207
2903_dehazed.png,7.7081,52.1769,0.0264
2904_dehazed.png,7.7078,52.1738,0.0288
2905_dehazed.png,7.7138,52.0892,0.0189
2906_dehazed.png,7.7098,52.0349,0.0286
2907_dehazed.png,7.7086,52.0302,0.0248
2908_dehazed.png,7.7079,52.0351,0.0242
2909_dehazed.png,7.7076,52.0351,0.0217
2910_dehazed.png,7.7077,52.0241,0.0229
2911_dehazed.png,7.7073,52.027,0.0251
2912_dehazed.png,7.7071,52.03,0.0258
2913_dehazed.png,7.7067,52.0325,0.0235
2914_dehazed.png,7.7069,52.0299,0.0271
2915_dehazed.png,7.7066,52.0315,0.0279
2916_dehazed.png,7.7069,52.0335,0.0254
2917_dehazed.png,7.7125,52.2225,0.0203
2918_dehazed.png,7.7083,52.1922,0.0239
2919_dehazed.png,7.708,52.1757,0.0277
2920_dehazed.png,7.7077,52.1579,0.0212
2921_dehazed.png,7.708,52.1606,0.0276
2922_dehazed.png,7.7079,52.1657,0.0199
2923_dehazed.png,7.7083,52.176,0.0260
2924_dehazed.png,7.7072,52.174,0.0291
2925_dehazed.png,7.7075,52.1775,0.0247
2926_dehazed.png,7.7073,52.1836,0.0257
2927_dehazed.png,7.7073,52.1779,0.0213
2928_dehazed.png,7.7072,52.1846,0.0219
2929_dehazed.png,7.7146,52.2925,0.0209
2930_dehazed.png,7.7098,52.2487,0.0219
2931_dehazed.png,7.709,52.2487,0.0197
2932_dehazed.png,7.7087,52.2418,0.0268
2933_dehazed.png,7.7076,52.2383,0.0290
2934_dehazed.png,7.7078,52.246,0.0203
2935_dehazed.png,7.7078,52.246,0.0227
2936_dehazed.png,7.7084,52.2393,0.0263
2937_dehazed.png,7.7083,52.2495,0.0284
2938_dehazed.png,7.7084,52.2421,0.0218
2939_dehazed.png,7.708,52.2494,0.0292
2940_dehazed.png,7.7077,52.2348,0.0196
2941_dehazed.png,7.7162,52.3629,0.0286
2942_dehazed.png,7.7103,52.312,0.0267
2943_dehazed.png,7.709,52.3138,0.0211
2944_dehazed.png,7.708,52.2995,0.0248
2945_dehazed.png,7.7076,52.2868,0.0245
2946_dehazed.png,7.7072,52.2839,0.0218
2947_dehazed.png,7.7062,52.2821,0.0221
2948_dehazed.png,7.7068,52.2831,0.0282
2949_dehazed.png,7.7065,52.292,0.0252
2950_dehazed.png,7.7063,52.2937,0.0253
2951_dehazed.png,7.7042,52.1097,0.0265
2952_dehazed.png,7.7034,52.1131,0.0225
2953_dehazed.png,7.7102,51.8721,0.0197
2954_dehazed.png,7.7062,51.8359,0.0251
2955_dehazed.png,7.706,51.8232,0.0266
2956_dehazed.png,7.7061,51.8253,0.0268
2957_dehazed.png,7.7055,51.8317,0.0225
2958_dehazed.png,7.705,51.839,0.0264
2959_dehazed.png,7.7044,51.8432,0.0203
2960_dehazed.png,7.7045,51.8481,0.0292
2961_dehazed.png,7.7042,51.8411,0.0269
2962_dehazed.png,7.7039,51.8384,0.0288
2963_dehazed.png,7.7031,51.8544,0.0301
2964_dehazed.png,7.7039,51.8494,0.0268
2965_dehazed.png,7.7115,52.0813,0.0262
2966_dehazed.png,7.7069,52.0286,0.0210
2967_dehazed.png,7.7066,52.0116,0.0248
2968_dehazed.png,7.7067,52.002,0.0190
2969_dehazed.png,7.7058,52.0045,0.0250
2970_dehazed.png,7.7061,52.0051,0.0255
2971_dehazed.png,7.7057,51.9994,0.0223
2972_dehazed.png,7.706,51.9966,0.0203
2973_dehazed.png,7.7052,51.9946,0.0197
2974_dehazed.png,7.7044,51.9954,0.0296
2975_dehazed.png,7.7046,52.0048,0.0207
2976_dehazed.png,7.7042,52.0063,0.0245
2977_dehazed.png,7.7106,52.1075,0.0223
2978_dehazed.png,7.706,52.0718,0.0201
2979_dehazed.png,7.7054,52.0578,0.0215
2980_dehazed.png,7.7043,52.048,0.0230
2981_dehazed.png,7.7036,52.0354,0.0244
2982_dehazed.png,7.7036,52.0376,0.0245
2983_dehazed.png,7.7036,52.0445,0.0261
2984_dehazed.png,7.7038,52.042,0.0231
2985_dehazed.png,7.7033,52.0411,0.0201
2986_dehazed.png,7.703,52.0468,0.0245
2987_dehazed.png,7.7025,52.0604,0.0264
2988_dehazed.png,7.7022,52.0597,0.0231
2989_dehazed.png,7.7088,52.1404,0.0218
2990_dehazed.png,7.7039,52.0848,0.0265
2991_dehazed.png,7.7031,52.0682,0.0277
2992_dehazed.png,7.7033,52.0483,0.0233
2993_dehazed.png,7.7031,52.0525,0.0282
2994_dehazed.png,7.7029,52.0407,0.0257
2995_dehazed.png,7.7034,52.0406,0.0275
2996_dehazed.png,7.7032,52.0356,0.0195
2997_dehazed.png,7.7029,52.0323,0.0210
2998_dehazed.png,7.7025,52.0171,0.0275
2999_dehazed.png,7.7026,52.0206,0.0252
3000_dehazed.png,7.7027,52.0144,0.0209
3001_dehazed.png,7.7042,51.5533,0.0202
3002_dehazed.png,7.7011,51.516,0.0200
3003_dehazed.png,7.701,51.5189,0.0296
3004_dehazed.png,7.7004,51.5123,0.0257
3005_dehazed.png,7.7008,51.5112,0.0195
3006_dehazed.png,7.7002,51.5159,0.0257
3007_dehazed.png,7.7002,51.5265,0.0211
3008_dehazed.png,7.7005,51.5412,0.0224
3009_dehazed.png,7.7,51.5651,0.0230
3010_dehazed.png,7.7002,51.6146,0.0232
3011_dehazed.png,7.7012,51.6135,0.0221
3012_dehazed.png,7.7004,51.6302,0.0201
3013_dehazed.png,7.7095,51.8382,0.0238
3014_dehazed.png,7.7058,51.7952,0.0206
3015_dehazed.png,7.7053,51.7725,0.0232
3016_dehazed.png,7.704,51.7328,0.0289
3017_dehazed.png,7.7034,51.698,0.0279
3018_dehazed.png,7.7007,51.6393,0.0230
3019_dehazed.png,7.6997,51.5887,0.0218
3020_dehazed.png,7.6987,51.5631,0.0253
3021_dehazed.png,7.698,51.5262,0.0238
3022_dehazed.png,7.6971,51.5188,0.0302
3023_dehazed.png,7.697,51.5316,0.0232
3024_dehazed.png,7.6964,51.5448,0.0243
3025_dehazed.png,7.7038,51.5046,0.0204
3026_dehazed.png,7.6981,51.4444,0.0294
3027_dehazed.png,7.696,51.4001,0.0266
3028_dehazed.png,7.6951,51.3819,0.0278
3029_dehazed.png,7.6934,51.3985,0.0221
3030_dehazed.png,7.6918,51.4168,0.0273
3031_dehazed.png,7.6914,51.3579,0.0250
3032_dehazed.png,7.691,51.3897,0.0220
3033_dehazed.png,7.6907,51.3959,0.0228
3034_dehazed.png,7.6901,51.411,0.0274
3035_dehazed.png,7.6895,51.3711,0.0264
3036_dehazed.png,7.6902,51.3999,0.0272
3037_dehazed.png,7.6951,51.4768,0.0218
3038_dehazed.png,7.6882,51.4545,0.0266
3039_dehazed.png,7.6875,51.4066,0.0199
3040_dehazed.png,7.6868,51.4578,0.0295
3041_dehazed.png,7.686,51.4678,0.0267
3042_dehazed.png,7.6851,51.5031,0.0230
3043_dehazed.png,7.6842,51.5186,0.0299
3044_dehazed.png,7.6835,51.5022,0.0292
3045_dehazed.png,7.6842,51.4707,0.0210
3046_dehazed.png,7.6831,51.4473,0.0235
3047_dehazed.png,7.6818,51.4125,0.0215
3048_dehazed.png,7.6828,51.4087,0.0263
3049_dehazed.png,7.6888,51.4032,0.0232
3050_dehazed.png,7.6822,51.332,0.0288
3051_dehazed.png,7.6769,51.1102,0.0191
3052_dehazed.png,7.6747,51.0755,0.0209
3053_dehazed.png,7.6736,51.0624,0.0289
3054_dehazed.png,7.6716,51.0529,0.0206
3055_dehazed.png,7.6702,51.0548,0.0195
3056_dehazed.png,7.6687,51.0526,0.0254
3057_dehazed.png,7.6675,51.0427,0.0269
3058_dehazed.png,7.665,51.0739,0.0233
3059_dehazed.png,7.6624,51.085,0.0282
3060_dehazed.png,7.6609,51.0572,0.0277
3061_dehazed.png,7.6701,50.9692,0.0204
3062_dehazed.png,7.6643,50.9338,0.0199
3063_dehazed.png,7.6611,51.0018,0.0254
3064_dehazed.png,7.659,50.9861,0.0296
3065_dehazed.png,7.6587,50.8921,0.0274
3066_dehazed.png,7.6573,50.8837,0.0269
3067_dehazed.png,7.6572,50.896,0.0208
3068_dehazed.png,7.6565,50.8932,0.0228
3069_dehazed.png,7.6556,50.9305,0.0287
3070_dehazed.png,7.6547,50.974,0.0198
3071_dehazed.png,7.6539,50.9874,0.0255
3072_dehazed.png,7.652,50.9503,0.0207
3073_dehazed.png,7.6596,51.0414,0.0238
3074_dehazed.png,7.6508,50.9774,0.0251
3075_dehazed.png,7.6472,51.03,0.0257
3076_dehazed.png,7.6446,51.0977,0.0209
3077_dehazed.png,7.6417,51.0915,0.0258
3078_dehazed.png,7.6396,51.1122,0.0203
3079_dehazed.png,7.6364,51.1046,0.0208
3080_dehazed.png,7.6369,51.1809,0.0270
3081_dehazed.png,7.635,51.1859,0.0272
3082_dehazed.png,7.6336,51.2098,0.0279
3083_dehazed.png,7.633,51.2296,0.0190
3084_dehazed.png,7.6321,51.132,0.0240
3085_dehazed.png,7.6425,51.1312,0.0280
3086_dehazed.png,7.635,51.1023,0.0224
3087_dehazed.png,7.6323,51.11,0.0211
3088_dehazed.png,7.6313,50.9592,0.0260
3089_dehazed.png,7.6322,50.9532,0.0282
3090_dehazed.png,7.6327,50.9729,0.0248
3091_dehazed.png,7.6325,50.9856,0.0228
3092_dehazed.png,7.6338,50.9444,0.0253
3093_dehazed.png,7.6363,50.9046,0.0266
3094_dehazed.png,7.637,50.8253,0.0291
3095_dehazed.png,7.6386,50.8285,0.0214
3096_dehazed.png,7.639,50.9218,0.0236
3097_dehazed.png,7.6479,51.0488,0.0219
3098_dehazed.png,7.6405,51.0284,0.0278
3099_dehazed.png,7.6403,51.0469,0.0205
3100_dehazed.png,7.64,51.0364,0.0227
3101_dehazed.png,7.6367,50.8969,0.0283
3102_dehazed.png,7.6345,50.8608,0.0237
3103_dehazed.png,7.6325,50.7954,0.0251
3104_dehazed.png,7.6297,50.725,0.0241
3105_dehazed.png,7.6259,50.7207,0.0226
3106_dehazed.png,7.6225,50.6949,0.0231
3107_dehazed.png,7.6181,50.7368,0.0225
3108_dehazed.png,7.6143,50.6353,0.0288
3109_dehazed.png,7.6231,50.3997,0.0238
3110_dehazed.png,7.6116,50.1881,0.0236
3111_dehazed.png,7.6077,50.0861,0.0197
3112_dehazed.png,7.6034,50.0465,0.0199
3113_dehazed.png,7.6003,50.1543,0.0210
3114_dehazed.png,7.5965,50.1428,0.0301
3115_dehazed.png,7.5959,49.8718,0.0213
3116_dehazed.png,7.5974,49.7276,0.0201
3117_dehazed.png,7.5974,49.6374,0.0278
3118_dehazed.png,7.597,49.5392,0.0218
3119_dehazed.png,7.5969,49.5959,0.0210
3120_dehazed.png,7.5975,49.5824,0.0200
3121_dehazed.png,7.6085,49.6667,0.0236
3122_dehazed.png,7.6013,49.4654,0.0294
3123_dehazed.png,7.6019,49.3906,0.0236
3124_dehazed.png,7.6066,49.3474,0.0271
3125_dehazed.png,7.6095,49.2013,0.0297
3126_dehazed.png,7.6147,49.3129,0.0238
3127_dehazed.png,7.6181,49.3607,0.0272
3128_dehazed.png,7.6171,49.2993,0.0203
3129_dehazed.png,7.616,49.2568,0.0249
3130_dehazed.png,7.6172,49.1796,0.0251
3131_dehazed.png,7.6175,49.1394,0.0230
3132_dehazed.png,7.6184,49.1359,0.0201
3133_dehazed.png,7.6251,49.3393,0.0202
3134_dehazed.png,7.6137,49.1315,0.0206
3135_dehazed.png,7.61,48.9102,0.0197
3136_dehazed.png,7.6098,48.9716,0.0289
3137_dehazed.png,7.605,48.9273,0.0286
3138_dehazed.png,7.6033,48.7707,0.0221
3139_dehazed.png,7.605,48.5417,0.0260
3140_dehazed.png,7.6081,48.3309,0.0238
3141_dehazed.png,7.6111,48.0527,0.0268
3142_dehazed.png,7.6108,47.4735,0.0283
3143_dehazed.png,7.6131,47.3062,0.0264
3144_dehazed.png,7.6175,47.3178,0.0204
3145_dehazed.png,7.6275,47.5999,0.0219
3146_dehazed.png,7.626,47.6203,0.0209
3147_dehazed.png,7.6298,47.9254,0.0302
3148_dehazed.png,7.6333,48.1238,0.0268
3149_dehazed.png,7.6387,48.1358,0.0246
3150_dehazed.png,7.6456,48.0484,0.0268
3151_dehazed.png,7.6545,48.1252,0.0225
3152_dehazed.png,7.6624,48.0885,0.0273
3153_dehazed.png,7.6727,48,0.0245
3154_dehazed.png,7.6874,48.477,0.0217
3155_dehazed.png,7.6985,48.9787,0.0195
3156_dehazed.png,7.7016,49.2108,0.0200
3157_dehazed.png,7.711,49.6018,0.0191
3158_dehazed.png,7.7035,49.6392,0.0266
3159_dehazed.png,7.7053,49.6383,0.0219
3160_dehazed.png,7.7067,49.6404,0.0287
3161_dehazed.png,7.71,49.6622,0.0237
3162_dehazed.png,7.7135,49.5908,0.0231
3163_dehazed.png,7.7095,49.2969,0.0276
3164_dehazed.png,7.7058,48.9131,0.0241
3165_dehazed.png,7.7056,48.8487,0.0291
3166_dehazed.png,7.7082,48.9658,0.0247
3167_dehazed.png,7.7123,49.1436,0.0269
3168_dehazed.png,7.7134,49.2672,0.0238
3169_dehazed.png,7.7202,49.5749,0.0208
3170_dehazed.png,7.7157,49.4385,0.0203
3171_dehazed.png,7.7124,49.3181,0.0287
3172_dehazed.png,7.7115,49.2402,0.0252
3173_dehazed.png,7.7089,49.4025,0.0193
3174_dehazed.png,7.7098,49.6983,0.0212
3175_dehazed.png,7.7082,49.8961,0.0224
3176_dehazed.png,7.7092,49.9416,0.0295
3177_dehazed.png,7.7081,50.064,0.0269
3178_dehazed.png,7.7076,50.1163,0.0245
3179_dehazed.png,7.7099,50.2393,0.0239
3180_dehazed.png,7.7099,50.2143,0.0279
3181_dehazed.png,7.7173,50.4989,0.0268
3182_dehazed.png,7.7108,50.4687,0.0299
3183_dehazed.png,7.7078,50.4613,0.0302
3184_dehazed.png,7.7077,50.4596,0.0197
3185_dehazed.png,7.707,50.4602,0.0203
3186_dehazed.png,7.7059,50.4608,0.0215
3187_dehazed.png,7.7055,50.464,0.0199
3188_dehazed.png,7.7055,50.4828,0.0282
3189_dehazed.png,7.7057,50.4913,0.0200
3190_dehazed.png,7.7047,50.4995,0.0205
3191_dehazed.png,7.7041,50.5155,0.0268
3192_dehazed.png,7.7047,50.5329,0.0245
3193_dehazed.png,7.7144,50.717,0.0211
3194_dehazed.png,7.71,50.6837,0.0230
3195_dehazed.png,7.7086,50.6633,0.0271
3196_dehazed.png,7.7082,50.6707,0.0241
3197_dehazed.png,7.7079,50.6673,0.0206
3198_dehazed.png,7.7075,50.6723,0.0227
3199_dehazed.png,7.7076,50.6837,0.0247
3200_dehazed.png,7.7068,50.6789,0.0255
3201_dehazed.png,7.7035,50.4429,0.0275
3202_dehazed.png,7.7037,50.4315,0.0221
3203_dehazed.png,7.7035,50.4264,0.0200
3204_dehazed.png,7.7026,50.4333,0.0229
3205_dehazed.png,7.7093,50.4749,0.0201
3206_dehazed.png,7.7052,50.4171,0.0287
3207_dehazed.png,7.7045,50.407,0.0287
3208_dehazed.png,7.704,50.4029,0.0194
3209_dehazed.png,7.7038,50.4106,0.0293
3210_dehazed.png,7.7037,50.4151,0.0228
3211_dehazed.png,7.7033,50.4139,0.0195
3212_dehazed.png,7.7032,50.414,0.0279
3213_dehazed.png,7.703,50.4186,0.0269
3214_dehazed.png,7.7034,50.42,0.0292
3215_dehazed.png,7.7026,50.4264,0.0197
3216_dehazed.png,7.7025,50.4412,0.0294
3217_dehazed.png,7.7105,50.7088,0.0194
3218_dehazed.png,7.7047,50.6607,0.0288
3219_dehazed.png,7.7032,50.6579,0.0224
3220_dehazed.png,7.7032,50.6581,0.0283
3221_dehazed.png,7.7026,50.6643,0.0260
3222_dehazed.png,7.7024,50.6758,0.0294
3223_dehazed.png,7.7017,50.6789,0.0233
3224_dehazed.png,7.7017,50.693,0.0269
3225_dehazed.png,7.7027,50.6985,0.0209
3226_dehazed.png,7.7022,50.7078,0.0278
3227_dehazed.png,7.7023,50.7116,0.0269
3228_dehazed.png,7.7026,50.7047,0.0237
3229_dehazed.png,7.7125,50.9317,0.0250
3230_dehazed.png,7.7068,50.8796,0.0212
3231_dehazed.png,7.7066,50.8595,0.0246
3232_dehazed.png,7.7066,50.8573,0.0221
3233_dehazed.png,7.7064,50.8553,0.0255
3234_dehazed.png,7.7067,50.8503,0.0292
3235_dehazed.png,7.706,50.8597,0.0250
3236_dehazed.png,7.7061,50.8656,0.0261
3237_dehazed.png,7.7062,50.8659,0.0273
3238_dehazed.png,7.7059,50.8734,0.0251
3239_dehazed.png,7.706,50.8846,0.0189
3240_dehazed.png,7.7056,50.8876,0.0196
3241_dehazed.png,7.7133,51,0.0196
3242_dehazed.png,7.71,50.9457,0.0248
3243_dehazed.png,7.7086,50.9251,0.0287
3244_dehazed.png,7.7084,50.9214,0.0293
3245_dehazed.png,7.7084,50.9203,0.0278
3246_dehazed.png,7.7081,50.9138,0.0241
3247_dehazed.png,7.7078,50.9055,0.0214
3248_dehazed.png,7.7068,50.912,0.0273
3249_dehazed.png,7.7071,50.922,0.0207
3250_dehazed.png,7.7073,50.928,0.0211
3251_dehazed.png,7.7052,50.7299,0.0285
3252_dehazed.png,7.7055,50.7184,0.0212
3253_dehazed.png,7.7114,50.5562,0.0272
3254_dehazed.png,7.7084,50.5034,0.0288
3255_dehazed.png,7.7076,50.4917,0.0216
3256_dehazed.png,7.7072,50.4793,0.0216
3257_dehazed.png,7.707,50.4744,0.0231
3258_dehazed.png,7.7065,50.4709,0.0251
3259_dehazed.png,7.7059,50.4815,0.0218
3260_dehazed.png,7.7059,50.4912,0.0194
3261_dehazed.png,7.7056,50.4945,0.0225
3262_dehazed.png,7.7049,50.4958,0.0227
3263_dehazed.png,7.7039,50.4956,0.0190
3264_dehazed.png,7.7038,50.5026,0.0238
3265_dehazed.png,7.7096,50.7264,0.0191
3266_dehazed.png,7.7053,50.6788,0.0209
3267_dehazed.png,7.705,50.6716,0.0231
3268_dehazed.png,7.7049,50.6661,0.0209
3269_dehazed.png,7.7051,50.6676,0.0299
3270_dehazed.png,7.7049,50.664,0.0286
3271_dehazed.png,7.7044,50.6641,0.0266
3272_dehazed.png,7.7042,50.6575,0.0302
3273_dehazed.png,7.7047,50.6665,0.0208
3274_dehazed.png,7.7043,50.6558,0.0226
3275_dehazed.png,7.7048,50.684,0.0211
3276_dehazed.png,7.704,50.6793,0.0213
3277_dehazed.png,7.7113,50.8272,0.0290
3278_dehazed.png,7.707,50.7776,0.0227
3279_dehazed.png,7.7057,50.76,0.0270
3280_dehazed.png,7.7056,50.7472,0.0234
3281_dehazed.png,7.7057,50.7363,0.0269
3282_dehazed.png,7.706,50.7427,0.0241
3283_dehazed.png,7.7052,50.7538,0.0248
3284_dehazed.png,7.7052,50.7514,0.0206
3285_dehazed.png,7.7053,50.7524,0.0261
3286_dehazed.png,7.7057,50.7608,0.0300
3287_dehazed.png,7.7052,50.7559,0.0191
3288_dehazed.png,7.7054,50.7645,0.0284
3289_dehazed.png,7.7127,50.9197,0.0194
3290_dehazed.png,7.7069,50.8638,0.0218
3291_dehazed.png,7.7059,50.845,0.0277
3292_dehazed.png,7.7055,50.8347,0.0216
3293_dehazed.png,7.7056,50.8301,0.0288
3294_dehazed.png,7.706,50.8171,0.0265
3295_dehazed.png,7.7063,50.8245,0.0298
3296_dehazed.png,7.706,50.825,0.0259
3297_dehazed.png,7.7062,50.8089,0.0214
3298_dehazed.png,7.7061,50.8002,0.0198
3299_dehazed.png,7.7062,50.8095,0.0202
3300_dehazed.png,7.7058,50.806,0.0263
3301_dehazed.png,7.7123,50.5004,0.0299
3302_dehazed.png,7.7083,50.4571,0.0227
3303_dehazed.png,7.7073,50.4281,0.0235
3304_dehazed.png,7.7064,50.4293,0.0291
3305_dehazed.png,7.7065,50.4311,0.0224
3306_dehazed.png,7.7066,50.4254,0.0277
3307_dehazed.png,7.7067,50.4211,0.0288
3308_dehazed.png,7.7067,50.4194,0.0214
3309_dehazed.png,7.7068,50.4242,0.0213
3310_dehazed.png,7.7065,50.4196,0.0282
3311_dehazed.png,7.7067,50.4273,0.0269
3312_dehazed.png,7.7068,50.4319,0.0254
3313_dehazed.png,7.7123,50.6696,0.0212
3314_dehazed.png,7.7075,50.6154,0.0231
3315_dehazed.png,7.7059,50.5886,0.0220
3316_dehazed.png,7.7053,50.5931,0.0243
3317_dehazed.png,7.7049,50.5928,0.0223
3318_dehazed.png,7.7046,50.5839,0.0246
3319_dehazed.png,7.7051,50.5888,0.0190
3320_dehazed.png,7.7051,50.5894,0.0222
3321_dehazed.png,7.7046,50.5878,0.0280
3322_dehazed.png,7.7048,50.5843,0.0254
3323_dehazed.png,7.7055,50.5864,0.0263
3324_dehazed.png,7.7054,50.597,0.0257
3325_dehazed.png,7.7129,50.8207,0.0228
3326_dehazed.png,7.7089,50.7657,0.0247
3327_dehazed.png,7.7079,50.7444,0.0219
3328_dehazed.png,7.7075,50.7419,0.0261
3329_dehazed.png,7.7069,50.7427,0.0245
3330_dehazed.png,7.7067,50.7447,0.0213
3331_dehazed.png,7.7064,50.743,0.0202
3332_dehazed.png,7.7065,50.7362,0.0272
3333_dehazed.png,7.7065,50.7395,0.0195
3334_dehazed.png,7.7065,50.7507,0.0261
3335_dehazed.png,7.7063,50.7508,0.0191
3336_dehazed.png,7.7064,50.7535,0.0248
3337_dehazed.png,7.713,50.8264,0.0297
3338_dehazed.png,7.7086,50.7855,0.0268
3339_dehazed.png,7.708,50.7733,0.0291
3340_dehazed.png,7.7079,50.763,0.0264
3341_dehazed.png,7.7081,50.7591,0.0242
3342_dehazed.png,7.7078,50.7582,0.0299
3343_dehazed.png,7.7073,50.7539,0.0246
3344_dehazed.png,7.7071,50.7536,0.0250
3345_dehazed.png,7.7074,50.7577,0.0288
3346_dehazed.png,7.7072,50.7515,0.0216
3347_dehazed.png,7.707,50.7401,0.0257
3348_dehazed.png,7.7067,50.742,0.0236
3349_dehazed.png,7.7153,50.8665,0.0242
3350_dehazed.png,7.7107,50.8152,0.0290
3351_dehazed.png,7.7068,50.7034,0.0288
3352_dehazed.png,7.7062,50.6684,0.0266
3353_dehazed.png,7.706,50.6727,0.0294
3354_dehazed.png,7.7057,50.6608,0.0252
3355_dehazed.png,7.7059,50.6535,0.0241
3356_dehazed.png,7.7056,50.655,0.0244
3357_dehazed.png,7.7059,50.6511,0.0204
3358_dehazed.png,7.7053,50.6564,0.0299
3359_dehazed.png,7.7058,50.6527,0.0232
3360_dehazed.png,7.7055,50.6526,0.0211
3361_dehazed.png,7.7125,50.6334,0.0266
3362_dehazed.png,7.7092,50.5698,0.0245
3363_dehazed.png,7.7092,50.5617,0.0282
3364_dehazed.png,7.7089,50.5543,0.0232
3365_dehazed.png,7.7087,50.5501,0.0301
3366_dehazed.png,7.7087,50.5457,0.0244
3367_dehazed.png,7.7086,50.5619,0.0218
3368_dehazed.png,7.7083,50.5589,0.0296
3369_dehazed.png,7.7084,50.5658,0.0282
3370_dehazed.png,7.7081,50.5618,0.0258
3371_dehazed.png,7.7079,50.5709,0.0267
3372_dehazed.png,7.7084,50.5648,0.0205
3373_dehazed.png,7.7128,50.7047,0.0299
3374_dehazed.png,7.7091,50.6534,0.0291
3375_dehazed.png,7.7081,50.617,0.0221
3376_dehazed.png,7.7069,50.6173,0.0247
